sample_idx,latency_us
6127,13.800
6128,13.800
6129,13.900
6130,13.900
6131,13.800
6132,13.900
6133,13.800
6134,13.800
6135,13.900
6136,13.800
6137,13.800
6138,13.900
6139,14.200
6140,13.900
6141,13.800
6142,13.900
6143,13.900
6144,13.800
6145,13.800
6146,13.900
6147,13.800
6148,13.800
6149,13.800
6150,13.800
6151,13.800
6152,13.900
6153,13.800
6154,13.800
6155,13.900
6156,13.800
6157,13.800
6158,13.800
6159,13.800
6160,13.900
6161,13.800
6162,13.800
6163,13.800
6164,13.800
6165,14.400
6166,13.800
6167,13.800
6168,13.800
6169,13.800
6170,13.900
6171,13.800
6172,13.800
6173,13.800
6174,13.800
6175,13.800
6176,13.800
6177,13.800
6178,13.900
6179,13.800
6180,13.800
6181,13.800
6182,13.800
6183,13.800
6184,13.900
6185,13.800
6186,13.800
6187,14.100
6188,15.500
6189,15.500
6190,13.800
6191,13.800
6192,14.000
6193,31.800
6194,14.000
6195,13.800
6196,13.900
6197,13.800
6198,13.900
6199,13.900
6200,13.900
6201,14.000
6202,14.000
6203,13.900
6204,13.800
6205,13.900
6206,14.000
6207,13.800
6208,14.000
6209,13.900
6210,13.900
6211,14.000
6212,13.900
6213,13.900
6214,13.800
6215,14.000
6216,13.800
6217,13.900
6218,13.900
6219,14.000
6220,13.800
6221,13.900
6222,13.800
6223,14.000
6224,13.900
6225,13.900
6226,13.800
6227,13.900
6228,13.900
6229,13.900
6230,13.800
6231,13.900
6232,13.800
6233,13.900
6234,13.900
6235,13.800
6236,13.900
6237,33.100
6238,13.900
6239,13.800
6240,13.800
6241,13.800
6242,14.100
6243,15.500
6244,15.500
6245,13.800
6246,13.800
6247,13.800
6248,13.800
6249,13.800
6250,13.800
6251,13.800
6252,13.800
6253,13.900
6254,13.700
6255,13.800
6256,13.900
6257,13.800
6258,13.800
6259,13.800
6260,13.800
6261,13.900
6262,13.800
6263,13.800
6264,13.800
6265,13.900
6266,13.900
6267,13.800
6268,13.900
6269,13.900
6270,13.900
6271,13.800
6272,13.800
6273,13.800
6274,13.800
6275,13.800
6276,13.800
6277,13.800
6278,13.800
6279,13.800
6280,13.800
6281,13.800
6282,13.800
6283,13.800
6284,13.900
6285,13.800
6286,13.800
6287,13.800
6288,13.800
6289,13.800
6290,13.900
6291,13.800
6292,13.800
6293,13.800
6294,13.800
6295,13.800
6296,13.900
6297,13.800
6298,13.800
6299,13.800
6300,13.800
6301,13.900
6302,13.800
6303,13.900
6304,13.800
6305,13.800
6306,13.800
6307,13.900
6308,13.800
6309,13.800
6310,13.800
6311,13.800
6312,13.900
6313,13.800
6314,13.800
6315,13.800
6316,13.800
6317,13.800
6318,13.800
6319,16.200
6320,14.000
6321,13.800
6322,13.800
6323,13.900
6324,13.800
6325,13.900
6326,13.800
6327,13.800
6328,13.800
6329,13.800
6330,13.800
6331,13.800
6332,13.800
6333,13.900
6334,13.900
6335,13.800
6336,13.900
6337,13.900
6338,13.800
6339,13.800
6340,13.800
6341,13.800
6342,13.800
6343,13.800
6344,13.800
6345,13.900
6346,13.800
6347,46.900
6348,14.000
6349,13.900
6350,13.800
6351,13.800
6352,13.800
6353,13.900
6354,13.900
6355,13.800
6356,13.800
6357,13.800
6358,13.800
6359,13.800
6360,13.800
6361,13.800
6362,13.800
6363,13.800
6364,13.800
6365,13.800
6366,13.800
6367,13.900
6368,13.800
6369,13.800
6370,13.800
6371,13.800
6372,13.800
6373,13.800
6374,13.800
6375,13.900
6376,13.800
6377,13.700
6378,21.900
6379,14.000
6380,13.800
6381,13.800
6382,13.900
6383,14.000
6384,14.000
6385,15.600
6386,15.400
6387,13.900
6388,13.800
6389,13.900
6390,13.800
6391,13.800
6392,13.800
6393,13.800
6394,13.900
6395,13.900
6396,14.000
6397,13.900
6398,13.800
6399,13.800
6400,13.800
6401,13.800
6402,13.800
6403,13.800
6404,13.900
6405,13.800
6406,13.800
6407,13.900
6408,13.800
6409,13.900
6410,13.800
6411,13.800
6412,13.900
6413,14.000
6414,13.800
6415,13.800
6416,13.800
6417,13.900
6418,13.800
6419,13.800
6420,13.900
6421,13.800
6422,13.900
6423,13.800
6424,13.800
6425,13.800
6426,13.900
6427,13.800
6428,13.800
6429,13.800
6430,13.800
6431,13.800
6432,13.900
6433,13.800
6434,13.900
6435,13.800
6436,13.800
6437,13.900
6438,13.900
6439,13.800
6440,13.800
6441,13.800
6442,13.900
6443,13.900
6444,13.800
6445,13.800
6446,13.900
6447,15.900
6448,13.800
6449,13.800
6450,13.900
6451,13.900
6452,13.800
6453,13.800
6454,13.800
6455,13.900
6456,14.600
6457,15.700
6458,14.700
6459,13.900
6460,13.900
6461,13.800
6462,13.800
6463,13.900
6464,14.000
6465,13.800
6466,13.800
6467,13.900
6468,13.900
6469,13.800
6470,13.800
6471,13.800
6472,13.900
6473,13.900
6474,13.700
6475,13.900
6476,13.800
6477,13.700
6478,13.900
6479,13.800
6480,13.700
6481,13.800
6482,13.800
6483,13.800
6484,13.800
6485,13.800
6486,13.800
6487,13.800
6488,13.800
6489,13.900
6490,13.800
6491,13.800
6492,13.900
6493,13.800
6494,13.900
6495,13.800
6496,13.800
6497,13.800
6498,13.800
6499,13.800
6500,13.800
6501,13.800
6502,13.800
6503,13.800
6504,13.700
6505,13.800
6506,13.800
6507,13.800
6508,13.900
6509,13.800
6510,13.800
6511,13.800
6512,13.800
6513,13.800
6514,13.800
6515,13.800
6516,13.800
6517,13.800
6518,13.800
6519,13.800
6520,13.800
6521,13.800
6522,24.700
6523,13.800
6524,13.900
6525,13.900
6526,13.800
6527,13.800
6528,13.800
6529,15.700
6530,13.800
6531,13.800
6532,13.800
6533,13.800
6534,13.900
6535,13.800
6536,13.800
6537,13.800
6538,13.800
6539,13.800
6540,13.800
6541,13.800
6542,13.900
6543,13.800
6544,13.800
6545,13.800
6546,13.900
6547,13.800
6548,13.800
6549,13.800
6550,13.800
6551,13.800
6552,13.800
6553,13.800
6554,13.800
6555,13.800
6556,13.800
6557,13.900
6558,13.800
6559,13.800
6560,13.800
6561,13.900
6562,13.800
6563,13.800
6564,13.800
6565,13.800
6566,13.900
6567,13.800
6568,13.800
6569,13.800
6570,13.900
6571,13.800
6572,13.800
6573,13.800
6574,13.900
6575,16.100
6576,13.800
6577,13.800
6578,13.900
6579,13.800
6580,13.800
6581,13.900
6582,13.900
6583,13.900
6584,13.800
6585,13.800
6586,13.900
6587,13.900
6588,13.800
6589,13.800
6590,13.900
6591,13.800
6592,13.900
6593,13.900
6594,13.800
6595,13.900
6596,13.900
6597,13.800
6598,13.800
6599,14.100
6600,15.500
6601,15.500
6602,13.800
6603,13.900
6604,13.800
6605,13.800
6606,13.900
6607,13.800
6608,13.900
6609,13.800
6610,13.800
6611,13.800
6612,13.800
6613,13.800
6614,13.900
6615,13.700
6616,13.800
6617,13.800
6618,13.900
6619,13.800
6620,13.800
6621,13.800
6622,13.800
6623,13.800
6624,13.800
6625,13.800
6626,13.800
6627,13.800
6628,13.800
6629,13.800
6630,13.900
6631,18.700
6632,6.000
6633,5.900
6634,5.900
6635,5.900
6636,5.900
6637,5.900
6638,5.900
6639,5.900
6640,5.900
6641,5.900
6642,5.900
6643,5.900
6644,5.900
6645,5.900
6646,5.900
6647,5.900
6648,5.900
6649,5.900
6650,6.200
6651,6.000
6652,6.200
6653,6.100
6654,6.000
6655,6.000
6656,6.000
6657,6.100
6658,6.100
6659,5.800
6660,5.900
6661,5.900
6662,5.900
6663,5.900
6664,5.900
6665,6.000
6666,6.000
6667,5.900
6668,5.800
6669,5.900
6670,6.000
6671,5.900
6672,6.000
6673,5.900
6674,5.900
6675,5.900
6676,5.800
6677,5.900
6678,5.900
6679,6.000
6680,5.900
6681,5.900
6682,5.900
6683,5.900
6684,5.900
6685,5.900
6686,6.000
6687,5.900
6688,5.900
6689,5.900
6690,5.900
6691,5.900
6692,5.900
6693,5.900
6694,6.000
6695,5.900
6696,5.800
6697,5.900
6698,5.900
6699,5.900
6700,6.000
6701,5.900
6702,5.900
6703,7.200
6704,5.900
6705,5.900
6706,5.900
6707,5.900
6708,6.000
6709,16.000
6710,13.800
6711,13.800
6712,13.800
6713,13.800
6714,13.800
6715,13.800
6716,13.900
6717,13.800
6718,13.900
6719,13.800
6720,13.800
6721,13.800
6722,13.800
6723,13.800
6724,13.800
6725,13.800
6726,13.800
6727,13.700
6728,13.800
6729,13.800
6730,13.800
6731,13.800
6732,13.800
6733,13.800
6734,13.800
6735,13.700
6736,13.800
6737,13.900
6738,13.700
6739,13.800
6740,13.800
6741,13.800
6742,13.800
6743,13.800
6744,13.800
6745,13.800
6746,13.800
6747,13.800
6748,13.800
6749,13.800
6750,13.800
6751,13.800
6752,13.800
6753,13.700
6754,13.800
6755,13.800
6756,13.800
6757,13.900
6758,13.700
6759,13.800
6760,13.800
6761,13.800
6762,13.800
6763,13.800
6764,13.800
6765,13.800
6766,13.800
6767,13.800
6768,13.800
6769,13.800
6770,13.900
6771,13.700
6772,13.800
6773,13.800
6774,13.800
6775,13.800
6776,13.900
6777,13.800
6778,13.900
6779,13.900
6780,13.800
6781,13.800
6782,13.800
6783,13.800
6784,13.800
6785,13.800
6786,13.800
6787,13.800
6788,13.900
6789,13.800
6790,13.800
6791,13.800
6792,13.900
6793,13.800
6794,13.800
6795,13.800
6796,13.900
6797,13.800
6798,13.800
6799,13.800
6800,13.900
6801,13.800
6802,13.800
6803,13.800
6804,13.900
6805,13.800
6806,13.800
6807,13.800
6808,13.900
6809,13.800
6810,13.800
6811,13.800
6812,13.900
6813,13.900
6814,13.800
6815,13.800
6816,13.800
6817,13.900
6818,13.800
6819,13.800
6820,13.900
6821,13.800
6822,13.900
6823,13.800
6824,13.800
6825,13.900
6826,13.900
6827,13.900
6828,13.700
6829,16.200
6830,13.900
6831,13.800
6832,13.800
6833,13.800
6834,13.900
6835,13.800
6836,13.800
6837,13.800
6838,13.800
6839,13.800
6840,13.800
6841,13.800
6842,13.800
6843,13.800
6844,13.900
6845,13.800
6846,13.900
6847,14.000
6848,13.800
6849,13.800
6850,13.800
6851,13.900
6852,13.800
6853,21.100
6854,14.500
6855,13.900
6856,14.000
6857,13.800
6858,13.900
6859,14.200
6860,15.700
6861,15.500
6862,13.900
6863,13.900
6864,14.000
6865,13.900
6866,13.900
6867,13.900
6868,13.900
6869,13.900
6870,13.900
6871,13.900
6872,13.900
6873,13.900
6874,13.900
6875,13.900
6876,13.900
6877,13.900
6878,13.900
6879,13.900
6880,13.900
6881,13.900
6882,13.900
6883,13.900
6884,13.900
6885,13.900
6886,13.900
6887,13.900
6888,13.900
6889,13.900
6890,14.000
6891,13.800
6892,13.900
6893,14.000
6894,13.900
6895,13.900
6896,13.900
6897,13.900
6898,13.900
6899,13.900
6900,13.900
6901,13.900
6902,13.900
6903,13.900
6904,14.000
6905,13.900
6906,14.100
6907,13.900
6908,13.900
6909,13.800
6910,13.800
6911,13.900
6912,13.900
6913,13.900
6914,13.900
6915,14.000
6916,13.900
6917,13.800
6918,13.900
6919,14.000
6920,13.900
6921,13.900
6922,13.900
6923,14.000
6924,13.900
6925,13.900
6926,13.900
6927,13.900
6928,13.900
6929,13.900
6930,13.900
6931,13.900
6932,13.900
6933,13.900
6934,13.900
6935,13.900
6936,14.000
6937,13.900
6938,13.900
6939,13.900
6940,13.900
6941,13.900
6942,13.900
6943,13.900
6944,14.000
6945,13.900
6946,13.900
6947,13.900
6948,13.900
6949,13.900
6950,13.900
6951,13.900
6952,13.900
6953,14.000
6954,13.900
6955,13.900
6956,13.800
6957,16.600
6958,13.900
6959,13.900
6960,13.900
6961,13.900
6962,25.700
6963,13.800
6964,13.800
6965,13.800
6966,13.800
6967,13.800
6968,13.800
6969,13.800
6970,13.800
6971,13.800
6972,13.900
6973,13.800
6974,13.900
6975,13.900
6976,13.800
6977,13.900
6978,13.800
6979,13.800
6980,13.800
6981,13.900
6982,13.800
6983,13.800
6984,13.800
6985,13.900
6986,13.800
6987,13.800
6988,13.800
6989,13.900
6990,13.800
6991,13.800
6992,13.800
6993,13.800
6994,13.900
6995,13.800
6996,21.300
6997,13.900
6998,13.800
6999,14.100
7000,13.800
7001,13.900
7002,15.500
7003,15.600
7004,13.800
7005,13.800
7006,13.900
7007,13.900
7008,13.800
7009,13.800
7010,13.900
7011,13.900
7012,13.800
7013,13.800
7014,13.900
7015,13.900
7016,13.800
7017,13.800
7018,13.900
7019,13.900
7020,13.800
7021,13.800
7022,13.900
7023,13.800
7024,13.900
7025,13.800
7026,13.800
7027,13.900
7028,13.900
7029,13.800
7030,13.800
7031,13.900
7032,14.000
7033,13.800
7034,13.900
7035,13.900
7036,13.900
7037,13.900
7038,13.800
7039,13.800
7040,13.800
7041,13.800
7042,13.800
7043,13.800
7044,13.800
7045,13.900
7046,13.900
7047,13.800
7048,13.800
7049,13.800
7050,13.800
7051,13.800
7052,13.900
7053,13.800
7054,13.900
7055,13.800
7056,13.800
7057,13.900
7058,13.800
7059,13.900
7060,13.700
7061,13.900
7062,13.900
7063,13.800
7064,13.900
7065,13.800
7066,13.800
7067,13.800
7068,13.800
7069,13.800
7070,13.900
7071,13.800
7072,13.800
7073,13.800
7074,13.800
7075,77.800
7076,14.200
7077,13.800
7078,13.700
7079,13.800
7080,13.800
7081,13.800
7082,13.900
7083,13.800
7084,13.800
7085,17.500
7086,13.900
7087,13.800
7088,13.800
7089,13.800
7090,13.800
7091,13.800
7092,13.800
7093,13.800
7094,179.200
7095,39.100
7096,31.700
7097,31.200
7098,31.100
7099,31.200
7100,31.300
7101,31.200
7102,31.300
7103,31.300
7104,31.100
7105,31.200
7106,31.100
7107,31.100
7108,31.200
7109,31.200
7110,31.100
7111,31.200
7112,31.200
7113,31.200
7114,31.100
7115,31.100
7116,31.100
7117,31.100
7118,31.200
7119,31.000
7120,31.200
7121,31.100
7122,31.100
7123,31.100
7124,31.100
7125,83.200
7126,31.900
7127,31.200
7128,31.600
7129,31.300
7130,31.200
7131,31.200
7132,31.300
7133,31.200
7134,31.200
7135,31.200
7136,31.400
7137,31.200
7138,31.200
7139,722.200
7140,51.500
7141,15.200
7142,13.900
7143,13.900
7144,13.800
7145,13.900
7146,13.800
7147,13.900
7148,13.800
7149,14.100
7150,13.800
7151,13.800
7152,13.900
7153,13.800
7154,13.900
7155,13.800
7156,13.800
7157,13.900
7158,13.800
7159,13.900
7160,13.900
7161,30.000
7162,32.100
7163,31.300
7164,31.100
7165,31.100
7166,83.500
7167,37.200
7168,31.500
7169,31.200
7170,31.100
7171,31.100
7172,31.100
7173,31.200
7174,240.600
7175,17.800
7176,14.200
7177,13.900
7178,13.800
7179,13.800
7180,13.800
7181,13.800
7182,13.900
7183,13.800
7184,13.800
7185,13.800
7186,13.800
7187,13.900
7188,13.800
7189,13.800
7190,13.800
7191,13.900
7192,13.800
7193,13.900
7194,13.800
7195,13.800
7196,13.900
7197,13.700
7198,13.800
7199,13.800
7200,14.000
7201,15.700
7202,15.500
7203,13.800
7204,13.900
7205,13.800
7206,13.800
7207,13.900
7208,13.800
7209,13.800
7210,13.800
7211,13.900
7212,14.100
7213,32.500
7214,13.900
7215,13.900
7216,13.800
7217,13.900
7218,13.900
7219,13.900
7220,13.900
7221,13.900
7222,13.900
7223,13.900
7224,13.900
7225,13.900
7226,14.100
7227,13.900
7228,14.000
7229,14.100
7230,14.000
7231,13.900
7232,13.900
7233,13.900
7234,13.900
7235,13.900
7236,13.900
7237,13.900
7238,13.900
7239,13.900
7240,13.900
7241,13.900
7242,13.900
7243,13.900
7244,13.900
7245,14.000
7246,13.900
7247,13.900
7248,13.900
7249,13.900
7250,13.900
7251,13.900
7252,13.900
7253,14.100
7254,13.900
7255,13.900
7256,13.900
7257,13.900
7258,13.900
7259,13.900
7260,13.900
7261,14.000
7262,14.000
7263,13.900
7264,13.900
7265,13.900
7266,13.900
7267,13.900
7268,13.900
7269,13.900
7270,13.900
7271,13.900
7272,13.900
7273,13.900
7274,13.900
7275,13.900
7276,13.900
7277,13.900
7278,13.900
7279,13.900
7280,14.000
7281,13.900
7282,13.900
7283,13.900
7284,13.900
7285,13.900
7286,13.900
7287,13.900
7288,14.000
7289,13.900
7290,13.900
7291,13.800
7292,13.800
7293,13.900
7294,13.900
7295,13.900
7296,13.900
7297,13.900
7298,13.900
7299,13.900
7300,13.900
7301,14.000
7302,14.400
7303,13.900
7304,13.900
7305,14.000
7306,13.800
7307,13.900
7308,36.100
7309,14.000
7310,13.900
7311,13.700
7312,13.900
7313,13.800
7314,13.800
7315,13.800
7316,13.800
7317,13.900
7318,13.800
7319,13.800
7320,13.800
7321,13.800
7322,13.900
7323,13.800
7324,13.700
7325,13.900
7326,13.900
7327,13.800
7328,13.700
7329,13.900
7330,13.800
7331,13.800
7332,13.800
7333,13.800
7334,13.900
7335,13.800
7336,13.800
7337,13.800
7338,13.900
7339,23.600
7340,15.700
7341,15.000
7342,13.900
7343,13.800
7344,13.800
7345,13.800
7346,13.900
7347,13.800
7348,13.800
7349,13.900
7350,13.900
7351,13.800
7352,13.800
7353,13.800
7354,14.000
7355,13.900
7356,13.900
7357,13.900
7358,13.900
7359,13.800
7360,13.900
7361,16.500
7362,13.800
7363,13.800
7364,13.900
7365,13.800
7366,90.600
7367,14.600
7368,13.800
7369,13.800
7370,13.800
7371,13.800
7372,13.800
7373,13.800
7374,13.800
7375,13.800
7376,13.900
7377,13.800
7378,13.900
7379,13.800
7380,13.800
7381,13.900
7382,13.800
7383,13.900
7384,51.900
7385,16.200
7386,13.800
7387,13.800
7388,13.900
7389,13.800
7390,13.800
7391,13.800
7392,13.900
7393,13.800
7394,13.800
7395,13.800
7396,13.800
7397,14.100
7398,13.800
7399,13.700
7400,14.100
7401,15.200
7402,14.300
7403,15.400
7404,13.800
7405,13.900
7406,13.800
7407,13.800
7408,13.800
7409,13.900
7410,13.800
7411,13.800
7412,13.700
7413,13.900
7414,13.900
7415,13.800
7416,14.000
7417,13.900
7418,13.900
7419,13.800
7420,13.800
7421,13.900
7422,13.800
7423,13.800
7424,13.800
7425,13.800
7426,13.800
7427,13.800
7428,13.800
7429,13.800
7430,13.800
7431,13.800
7432,13.800
7433,13.800
7434,13.900
7435,13.900
7436,13.800
7437,13.800
7438,13.800
7439,13.900
7440,13.800
7441,13.800
7442,30.900
7443,14.100
7444,13.800
7445,13.900
7446,13.900
7447,13.900
7448,13.900
7449,13.900
7450,13.900
7451,13.900
7452,13.900
7453,13.900
7454,13.900
7455,13.800
7456,13.900
7457,13.900
7458,13.900
7459,13.900
7460,13.800
7461,13.900
7462,13.900
7463,13.900
7464,13.900
7465,13.900
7466,13.800
7467,27.800
7468,13.800
7469,13.800
7470,13.800
7471,13.800
7472,13.900
7473,13.800
7474,13.800
7475,13.800
7476,13.800
7477,13.900
7478,13.800
7479,13.800
7480,13.800
7481,13.800
7482,13.900
7483,13.800
7484,13.900
7485,13.900
7486,13.800
7487,13.800
7488,13.900
7489,13.800
7490,13.800
7491,13.800
7492,13.900
7493,13.800
7494,13.800
7495,13.800
7496,13.800
7497,13.900
7498,13.800
7499,13.800
7500,13.800
7501,13.800
7502,13.800
7503,13.800
7504,13.900
7505,13.800
7506,13.800
7507,13.800
7508,13.800
7509,13.900
7510,13.800
7511,13.800
7512,13.800
7513,13.900
7514,13.800
7515,13.900
7516,13.800
7517,13.800
7518,13.900
7519,13.800
7520,13.800
7521,13.900
7522,13.800
7523,13.900
7524,13.800
7525,13.900
7526,13.800
7527,13.900
7528,13.800
7529,13.800
7530,13.900
7531,13.800
7532,13.800
7533,13.900
7534,13.900
7535,13.800
7536,13.900
7537,13.800
7538,13.900
7539,13.800
7540,13.800
7541,13.900
7542,14.300
7543,15.700
7544,15.400
7545,13.900
7546,13.900
7547,13.800
7548,13.800
7549,13.900
7550,13.800
7551,13.800
7552,13.900
7553,13.800
7554,13.800
7555,13.900
7556,13.800
7557,13.800
7558,13.900
7559,13.800
7560,13.900
7561,13.800
7562,13.900
7563,13.800
7564,13.800
7565,13.900
7566,13.800
7567,13.900
7568,13.800
7569,13.900
7570,13.800
7571,13.800
7572,13.900
7573,13.800
7574,13.900
7575,13.800
7576,13.800
7577,13.900
7578,13.800
7579,13.800
7580,13.900
7581,13.800
7582,13.900
7583,13.800
7584,13.800
7585,21.200
7586,13.900
7587,13.800
7588,13.900
7589,13.800
7590,13.900
7591,13.900
7592,13.800
7593,13.900
7594,13.900
7595,15.400
7596,14.000
7597,13.900
7598,13.900
7599,13.900
7600,13.900
7601,14.000
7602,13.900
7603,13.900
7604,14.000
7605,13.900
7606,14.000
7607,13.900
7608,13.900
7609,13.900
7610,14.000
7611,14.000
7612,14.000
7613,14.000
7614,14.000
7615,14.100
7616,14.800
7617,15.800
7618,14.600
7619,14.000
7620,13.900
7621,13.900
7622,13.900
7623,13.900
7624,14.000
7625,13.900
7626,13.900
7627,13.900
7628,13.900
7629,13.900
7630,13.900
7631,13.900
7632,14.000
7633,13.900
7634,13.900
7635,13.900
7636,13.900
7637,13.900
7638,14.000
7639,13.900
7640,13.900
7641,13.900
7642,37.000
7643,6.000
7644,5.900
7645,5.900
7646,5.900
7647,5.800
7648,5.900
7649,5.900
7650,5.900
7651,5.900
7652,5.800
7653,5.900
7654,5.900
7655,5.800
7656,6.000
7657,5.800
7658,5.900
7659,5.900
7660,5.800
7661,5.900
7662,5.800
7663,6.000
7664,5.900
7665,5.800
7666,5.900
7667,5.900
7668,5.800
7669,5.900
7670,6.100
7671,5.900
7672,6.200
7673,6.100
7674,6.000
7675,5.900
7676,6.000
7677,6.100
7678,6.000
7679,5.800
7680,5.900
7681,5.800
7682,5.900
7683,5.900
7684,5.900
7685,5.800
7686,5.900
7687,5.900
7688,5.800
7689,5.900
7690,5.800
7691,5.900
7692,5.900
7693,5.900
7694,5.900
7695,5.800
7696,5.900
7697,5.900
7698,5.900
7699,5.900
7700,5.900
7701,5.800
7702,5.900
7703,5.900
7704,5.800
7705,5.900
7706,5.900
7707,5.900
7708,5.900
7709,5.800
7710,5.900
7711,5.800
7712,5.900
7713,5.900
7714,5.900
7715,5.800
7716,5.900
7717,5.900
7718,5.800
7719,5.900
7720,5.900
7721,5.900
7722,6.000
7723,10.000
7724,5.800
7725,5.900
7726,5.900
7727,5.900
7728,5.900
7729,5.800
7730,5.900
7731,5.800
7732,5.900
7733,5.900
7734,5.900
7735,5.900
7736,5.900
7737,5.900
7738,5.900
7739,5.900
7740,5.900
7741,5.900
7742,5.900
7743,5.800
7744,5.900
7745,5.900
7746,5.800
7747,5.900
7748,5.900
7749,5.900
7750,5.900
7751,5.800
7752,5.900
7753,5.800
7754,5.900
7755,5.900
7756,5.900
7757,5.900
7758,5.800
7759,5.900
7760,5.800
7761,5.900
7762,5.900
7763,5.900
7764,5.900
7765,5.800
7766,5.900
7767,5.900
7768,5.800
7769,6.000
7770,5.800
7771,5.900
7772,5.900
7773,5.800
7774,5.900
7775,5.900
7776,5.900
7777,5.900
7778,5.900
7779,5.800
7780,5.900
7781,5.800
7782,5.900
7783,5.900
7784,5.900
7785,5.900
7786,5.800
7787,5.900
7788,5.900
7789,5.800
7790,5.900
7791,5.900
7792,5.900
7793,5.800
7794,5.900
7795,5.900
7796,6.100
7797,5.900
7798,6.100
7799,6.200
7800,6.000
7801,5.900
7802,6.000
7803,6.100
7804,6.000
7805,5.900
7806,5.800
7807,5.900
7808,5.800
7809,5.900
7810,5.900
7811,5.900
7812,5.900
7813,5.900
7814,5.800
7815,5.900
7816,5.900
7817,5.800
7818,5.900
7819,5.900
7820,5.900
7821,5.800
7822,5.900
7823,5.800
7824,5.800
7825,5.900
7826,5.900
7827,5.900
7828,5.800
7829,5.800
7830,5.800
7831,5.900
7832,5.800
7833,6.000
7834,5.800
7835,5.800
7836,5.900
7837,5.800
7838,5.800
7839,5.900
7840,16.800
7841,14.100
7842,13.900
7843,13.900
7844,14.000
7845,13.900
7846,13.900
7847,14.000
7848,13.900
7849,16.500
7850,13.800
7851,13.800
7852,13.900
7853,13.800
7854,13.900
7855,13.800
7856,13.900
7857,13.800
7858,13.800
7859,13.800
7860,13.900
7861,13.800
7862,13.900
7863,13.800
7864,13.900
7865,13.800
7866,13.900
7867,13.900
7868,13.900
7869,13.800
7870,13.900
7871,13.800
7872,13.800
7873,14.900
7874,15.800
7875,14.600
7876,13.800
7877,13.900
7878,13.800
7879,13.800
7880,13.900
7881,13.900
7882,13.800
7883,13.800
7884,13.900
7885,13.800
7886,13.900
7887,13.800
7888,13.800
7889,13.800
7890,13.800
7891,13.900
7892,13.800
7893,13.800
7894,13.900
7895,13.800
7896,13.800
7897,13.900
7898,13.900
7899,13.800
7900,13.900
7901,13.800
7902,13.800
7903,13.900
7904,13.800
7905,13.800
7906,13.800
7907,13.900
7908,13.800
7909,13.800
7910,13.800
7911,13.900
7912,13.800
7913,13.800
7914,13.900
7915,13.800
7916,13.800
7917,13.800
7918,13.900
7919,13.900
7920,13.800
7921,13.900
7922,13.800
7923,13.800
7924,14.000
7925,13.800
7926,13.900
7927,13.800
7928,13.900
7929,13.800
7930,13.800
7931,13.800
7932,13.800
7933,13.800
7934,13.900
7935,13.800
7936,13.800
7937,13.900
7938,13.800
7939,13.900
7940,13.800
7941,13.900
7942,13.800
7943,13.900
7944,13.900
7945,13.900
7946,13.800
7947,13.800
7948,13.800
7949,14.300
7950,13.800
7951,13.800
7952,13.800
7953,13.900
7954,13.900
7955,13.800
7956,13.900
7957,13.900
7958,13.900
7959,13.800
7960,13.800
7961,13.800
7962,13.900
7963,13.900
7964,13.800
7965,13.800
7966,13.900
7967,13.900
7968,13.800
7969,13.800
7970,13.900
7971,13.800
7972,13.800
7973,13.900
7974,13.800
7975,13.900
7976,13.800
7977,16.100
7978,13.900
7979,14.000
7980,14.000
7981,13.900
7982,13.900
7983,13.900
7984,21.200
7985,13.900
7986,13.800
7987,13.900
7988,13.800
7989,13.800
7990,13.800
7991,13.800
7992,13.900
7993,13.800
7994,13.900
7995,13.900
7996,13.900
7997,13.800
7998,13.800
7999,13.800
8000,13.800
8001,13.800
8002,13.800
8003,13.800
8004,13.900
8005,13.800
8006,13.800
8007,13.800
8008,13.800
8009,13.800
8010,13.800
8011,13.800
8012,14.100
8013,15.200
8014,15.700
8015,13.900
8016,13.800
8017,13.800
8018,13.800
8019,13.800
8020,13.900
8021,13.800
8022,13.800
8023,13.800
8024,13.800
8025,13.800
8026,13.800
8027,13.800
8028,13.900
8029,13.800
8030,13.900
8031,13.800
8032,13.800
8033,13.900
8034,13.800
8035,13.800
8036,13.800
8037,13.800
8038,13.900
8039,13.800
8040,13.800
8041,62.200
8042,14.100
8043,13.800
8044,13.800
8045,13.800
8046,13.900
8047,13.800
8048,13.700
8049,14.100
8050,13.800
8051,13.800
8052,13.900
8053,13.800
8054,13.900
8055,13.900
8056,13.900
8057,13.800
8058,13.800
8059,13.800
8060,13.900
8061,13.800
8062,13.800
8063,13.800
8064,13.800
8065,13.800
8066,13.900
8067,13.700
8068,13.900
8069,13.700
8070,13.900
8071,13.800
8072,13.800
8073,13.800
8074,13.800
8075,13.800
8076,13.800
8077,13.800
8078,13.800
8079,13.900
8080,13.900
8081,13.800
8082,13.800
8083,13.900
8084,13.900
8085,13.900
8086,14.100
8087,15.500
8088,15.500
8089,13.800
8090,13.800
8091,13.800
8092,13.800
8093,13.800
8094,13.800
8095,13.800
8096,13.900
8097,13.900
8098,13.800
8099,13.800
8100,13.800
8101,13.900
8102,13.800
8103,13.800
8104,13.800
8105,24.600
8106,14.100
8107,13.900
8108,13.900
8109,13.800
8110,13.900
8111,13.900
8112,13.900
8113,13.900
8114,13.900
8115,13.900
8116,13.800
8117,13.900
8118,13.900
8119,13.900
8120,53.200
8121,14.100
8122,13.900
8123,13.900
8124,13.700
